"AppId","DisplayName","EnvironmentId","IsSharePointFormApp","Status","Detail"
"1de41697-669b-4271-81e2-e6312ce70037","New App","602ccc5b-01e3-e17d-8ee4-585127be2e4d",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.5.22:20328/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: a6b6c47c-ddf9-4112-bc05-0899b63e392e"
"1e79e28f-1adf-4361-b836-cde83769fddc","Test App","602ccc5b-01e3-e17d-8ee4-585127be2e4d",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.6.17:22077/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 042c2c56-cfe3-47de-af6d-3c61dbfd28cd"
"20789c5a-386c-4cd4-90b9-958bb6c997d9","PowerBIINtegration_CreatedFromPowerBI","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"22405dd9-ebbc-412a-9be9-4c5503724abd","Device Orders","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"246777f8-479c-4d65-92a2-ddffbe0e5190","Issue tracker on FlowTraining forms","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"24a2bed2-57aa-483f-9f1d-e02a7b071a17","Shared Component Library","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"265229e0-702e-4e49-9fe6-d236159d002d","Meeting Capture_1233","f8566649-1464-e07e-b2e3-ec6d493cbf55",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.6.44:26413/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 257ea8c6-4053-433b-81af-34eda94962e9"
"26fda76f-eaf4-469a-98b5-788522b1c30e","ALM Accelerator Admin Configuration","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"2703ab8d-f1c1-451f-8a64-094abef009cd","My Expenses_1554","ebddc924-b53a-e078-b44c-06a38d40c249",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.5.7:23362/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 5bc6e112-469c-4c81-8a2a-0b6d029d2122"
"272c8f7d-6373-46c9-bfdf-c73b8e465e8e","Cleanup Old Objects App","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"29e330c9-b657-4fc8-97cc-cf0f3f313648","DownloadApp","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"2eaafd85-01ab-4d0b-8a27-48d360227c96","TL Order Data","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"30034457-bc92-468d-9507-9a54f9595624","ALM Accelerator for Power Platform1","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"302ee7ef-b4d2-4ca0-b1e8-825f829d9ebf","SharePoint Car List - Power Apps Workshop","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"3119d6fe-7d05-4902-80ca-6621b5fcd8c7","PowerAppsList on Developer forms","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"3161e940-2636-40e9-ae2b-89c2f9b2ef9d","Device Ordering 20211123 FK","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"350c2336-13a1-4d4f-a21b-ff6c5fe2f3a0","Power Apps Training for Office_0834","dad08710-1a0a-edc0-80f6-21cd2389744f",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.6.14:27778/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 54a8a334-5608-4377-9976-585237b4c3ce"
"355b0007-94ae-428b-9175-9b62fba7acae","CoE Theme Gallery","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"3610924d-0f0f-4b2f-86cc-6f97e9ad730f","TestApp","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"387f16e0-3605-4285-949c-52121a2b2ea3","Admin - Access this App [works embedded in Power BI only]","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"39d7f598-a2d1-406c-8bdb-29499d267bd8","App and Flow Inactivity Notifications Clean Up View","9cd45efe-96c0-e639-8db8-5737ab128f55",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.6.19:29986/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: b9c8025a-0f4a-4985-9b93-c497bd8420ec"
"3b5c24c3-fb8a-4640-9269-f41091f70e5b","My Expenses_1554","3bdf77d1-9183-e5c7-9641-71551fc80b53",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.5.61:26162/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 280623f0-71d4-4352-bf02-9e9be2d5e123"
"3d407202-b041-47a3-ac75-279289470024","Create Attachments in SP","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"3ef7fbec-545a-4d50-ac01-551196054dcc","Admin - Access this App","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"43255b89-a005-4abd-811a-0101946928b1","Device Ordering App - WS","Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5",,"Error","Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: Invalid value for argument 'Default-1e7886bb-4ad8-4924-b559-29c5f5fea8f5'. Text matching is not supported by this verb. Please specify a GUID or absolute https Url. For example: 'https://contoso.crm.dynamics.com'

Usage: pac canvas download [--environment] --name [--file-name] [--extract-to-directory] [--overwrite]

  --environment               Specifies the target Dataverse. The value may be a Guid or absolute https URL. When not specified, the active organization selected for the current auth profile will be used. (alias: -env)
  --name                      Canvas app exact, partial name, or App ID (alias: -n)
  --file-name                 File name (usually with .msapp extension). If not provided file is saved in current directory with 'appname'.msapp (alias: -f)
  --extract-to-directory      Directory name to extract canvas app to (alias: -d)
  --overwrite                 Allow file overwrite (alias: -o)"
"493fc536-f6b6-4ff5-8894-5492a95a8270","File Download","602ccc5b-01e3-e17d-8ee4-585127be2e4d",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.5.53:26219/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: 7498511f-2bce-48b0-97a8-ec5a0dd9554f"
"4ad64994-59ac-4399-a524-6d79eb466dd5","My Expenses_1554","602ccc5b-01e3-e17d-8ee4-585127be2e4d",,"AccessDenied","Connected as 320e0933-30e3-4ee4-9390-d4186139837a
Microsoft PowerPlatform CLI
Version: 2.9.3+ga17df1d (.NET Framework 4.8.9337.0)
Online documentation: https://aka.ms/PowerPlatformCLI
Feedback, Suggestions, Issues: https://github.com/microsoft/powerplatform-build-tools/discussions

Error: The service principal with id 'd76c1a19-a8c9-4771-8855-b0de0c05d87a' for application 320e0933-30e3-4ee4-9390-d4186139837a does not have permission to access the path 'https://10.0.8.15:20817/providers/Microsoft.BusinessAppPlatform/scopes/admin/environments?`$expand=permissions&api-version=2021-04-01' in tenant 1e7886bb-4ad8-4924-b559-29c5f5fea8f5. [HTTP 403 (Forbidden)] Correlation ID: d2b8651a-9b48-4665-a294-3f97e7af861b"
